ts_micro,frame,wheel
1.4643E+15,142,-1.5
1.4643E+15,143,-1.5
1.4643E+15,144,-1.5
1.4643E+15,145,-1.5
1.4643E+15,146,-1
1.4643E+15,147,-0.5
1.4643E+15,148,-0.5
1.4643E+15,149,0.5
1.4643E+15,150,0.5
1.4643E+15,151,0.5
1.4643E+15,152,0.5
1.4643E+15,153,0.5
1.4643E+15,154,1
1.4643E+15,155,1
1.4643E+15,156,1.5
1.4643E+15,157,1.5
1.4643E+15,158,1.5
1.4643E+15,159,1.5
1.4643E+15,160,1.5
1.4643E+15,161,1.5
1.4643E+15,162,1.5
1.4643E+15,163,1.5
1.4643E+15,164,1.5
1.4643E+15,165,1.5
1.4643E+15,166,1.5
1.4643E+15,167,1.5
1.4643E+15,168,1.5
1.4643E+15,169,1.5
1.4643E+15,170,1.5
1.4643E+15,171,1.5
1.4643E+15,172,1.5
1.4643E+15,173,1.5
1.4643E+15,174,1.5
1.4643E+15,175,1.5
1.4643E+15,176,1.5
1.4643E+15,177,1.5
1.4643E+15,178,1.5
1.4643E+15,179,1.5
1.4643E+15,180,1.5
1.4643E+15,181,1.5
1.4643E+15,182,1.5
1.4643E+15,183,1.5
1.4643E+15,184,2
1.4643E+15,185,2
1.4643E+15,186,2
1.4643E+15,187,2.5
1.4643E+15,188,2.5
1.4643E+15,189,3
1.4643E+15,190,3
1.4643E+15,191,3
1.4643E+15,192,3
1.4643E+15,193,3
1.4643E+15,194,3.5
1.4643E+15,195,4
1.4643E+15,196,4
1.4643E+15,197,4
1.4643E+15,198,4
1.4643E+15,199,4
1.4643E+15,200,4
1.4643E+15,201,4
1.4643E+15,202,4
1.4643E+15,203,3.5
1.4643E+15,204,3.5
1.4643E+15,205,3.5
1.4643E+15,206,3.5
1.4643E+15,207,3.5
1.4643E+15,208,4
1.4643E+15,209,4
1.4643E+15,210,4
1.4643E+15,211,4
1.4643E+15,212,4
1.4643E+15,213,4
1.4643E+15,214,4
1.4643E+15,215,4.5
1.4643E+15,216,4.5
1.4643E+15,217,4.5
1.4643E+15,218,5
1.4643E+15,219,5
1.4643E+15,220,5
1.4643E+15,221,5
1.4643E+15,222,5
1.4643E+15,223,5
1.4643E+15,224,5
1.4643E+15,225,5
1.4643E+15,226,5
1.4643E+15,227,5
1.4643E+15,228,5
1.4643E+15,229,5
1.4643E+15,230,5
1.4643E+15,231,4.5
1.4643E+15,232,4.5
1.4643E+15,233,4.5
1.4643E+15,234,4.5
1.4643E+15,235,4.5
1.4643E+15,236,4.5
1.4643E+15,237,4.5
1.4643E+15,238,4.5
1.4643E+15,239,4.5
1.4643E+15,240,4.5
1.4643E+15,241,4.5
1.4643E+15,242,4.5
1.4643E+15,243,4.5
1.4643E+15,244,4.5
1.4643E+15,245,4.5
1.4643E+15,246,4.5
1.4643E+15,247,4.5
1.4643E+15,248,4.5
1.4643E+15,249,4.5
1.4643E+15,250,4.5
1.4643E+15,251,4
1.4643E+15,252,4
1.4643E+15,253,4
1.4643E+15,254,4
1.4643E+15,255,4
1.4643E+15,256,4
1.4643E+15,257,4
1.4643E+15,258,4
1.4643E+15,259,4
1.4643E+15,260,4
1.4643E+15,261,4
1.4643E+15,262,4
1.4643E+15,263,4
1.4643E+15,264,4
1.4643E+15,265,4
1.4643E+15,266,4
1.4643E+15,267,4
1.4643E+15,268,4
1.4643E+15,269,4.5
1.4643E+15,270,4.5
1.4643E+15,271,4.5
1.4643E+15,272,4.5
1.4643E+15,273,4.5
1.4643E+15,274,4.5
1.4643E+15,275,4.5
1.4643E+15,276,4.5
1.4643E+15,277,4.5
1.4643E+15,278,4.5
1.4643E+15,279,4.5
1.4643E+15,280,4.5
1.4643E+15,281,4.5
1.4643E+15,282,4.5
1.4643E+15,283,4
1.4643E+15,284,4
1.4643E+15,285,4
1.4643E+15,286,4
1.4643E+15,287,4
1.4643E+15,288,4
1.4643E+15,289,4
1.4643E+15,290,4
1.4643E+15,291,4
1.4643E+15,292,4
1.4643E+15,293,4
1.4643E+15,294,4
1.4643E+15,295,4
1.4643E+15,296,4
1.4643E+15,297,4
1.4643E+15,298,4
1.4643E+15,299,4
1.4643E+15,300,4
1.4643E+15,301,4
1.4643E+15,302,4
1.4643E+15,303,4
1.4643E+15,304,4
1.4643E+15,305,4
1.4643E+15,306,4
1.4643E+15,307,4
1.4643E+15,308,4
1.4643E+15,309,4
1.4643E+15,310,4
1.4643E+15,311,4
1.4643E+15,312,4
1.4643E+15,313,4
1.4643E+15,314,4
1.4643E+15,315,4
1.4643E+15,316,4
1.4643E+15,317,4
1.4643E+15,318,4
1.4643E+15,319,4
1.4643E+15,320,4
1.4643E+15,321,4
1.4643E+15,322,4
1.4643E+15,323,4
1.4643E+15,324,4
1.4643E+15,325,4
1.4643E+15,326,4
1.4643E+15,327,4
1.4643E+15,328,4
1.4643E+15,329,4
1.4643E+15,330,4.5
1.4643E+15,331,4.5
1.4643E+15,332,4.5
1.4643E+15,333,4.5
1.4643E+15,334,4.5
1.4643E+15,335,4.5
1.4643E+15,336,4.5
1.4643E+15,337,4.5
1.4643E+15,338,4.5
1.4643E+15,339,4.5
1.4643E+15,340,4
1.4643E+15,341,4
1.4643E+15,342,4
1.4643E+15,343,4
1.4643E+15,344,4
1.4643E+15,345,4
1.4643E+15,346,4
1.4643E+15,347,4
1.4643E+15,348,4
1.4643E+15,349,4
1.4643E+15,350,4
1.4643E+15,351,4
1.4643E+15,352,4
1.4643E+15,353,4
1.4643E+15,354,4
1.4643E+15,355,3.5
1.4643E+15,356,3.5
1.4643E+15,357,3.5
1.4643E+15,358,3.5
1.4643E+15,359,3.5
1.4643E+15,360,3.5
1.4643E+15,361,3.5
1.4643E+15,362,3.5
1.4643E+15,363,3.5
1.4643E+15,364,3.5
1.4643E+15,365,3.5
1.4643E+15,366,3.5
1.4643E+15,367,3.5
1.4643E+15,368,3.5
1.4643E+15,369,3.5
1.4643E+15,370,3.5
1.4643E+15,371,3.5
1.4643E+15,372,3.5
1.4643E+15,373,3.5
1.4643E+15,374,3.5
1.4643E+15,375,3.5
1.4643E+15,376,3.5
1.4643E+15,377,3.5
1.4643E+15,378,3.5
1.4643E+15,379,3.5
1.4643E+15,380,3
1.4643E+15,381,3
1.4643E+15,382,3
1.4643E+15,383,3
1.4643E+15,384,3.5
1.4643E+15,385,3.5
1.4643E+15,386,3.5
1.4643E+15,387,3.5
1.4643E+15,388,3.5
1.4643E+15,389,3.5
1.4643E+15,390,3.5
1.4643E+15,391,3.5
1.4643E+15,392,3.5
1.4643E+15,393,3.5
1.4643E+15,394,3.5
1.4643E+15,395,3.5
1.4643E+15,396,3.5
1.4643E+15,397,3.5
1.4643E+15,398,3.5
1.4643E+15,399,3
1.4643E+15,400,3
1.4643E+15,401,3
1.4643E+15,402,2.5
1.4643E+15,403,2.5
1.4643E+15,404,2.5
1.4643E+15,405,2.5
1.4643E+15,406,2.5
1.4643E+15,407,2
1.4643E+15,408,2
1.4643E+15,409,2
1.4643E+15,410,2
1.4643E+15,411,2
1.4643E+15,412,2
1.4643E+15,413,2
1.4643E+15,414,2
1.4643E+15,415,2
1.4643E+15,416,2
1.4643E+15,417,2
1.4643E+15,418,2
1.4643E+15,419,2
1.4643E+15,420,2
1.4643E+15,421,2
1.4643E+15,422,2
1.4643E+15,423,1.5
1.4643E+15,424,1.5
1.4643E+15,425,1.5
1.4643E+15,426,1.5
1.4643E+15,427,1.5
1.4643E+15,428,1.5
1.4643E+15,429,1.5
1.4643E+15,430,1.5
1.4643E+15,431,1.5
1.4643E+15,432,1.5
1.4643E+15,433,1.5
1.4643E+15,434,1.5
1.4643E+15,435,1.5
1.4643E+15,436,1.5
1.4643E+15,437,1.5
1.4643E+15,438,1.5
1.4643E+15,439,1.5
1.4643E+15,440,1.5
1.4643E+15,441,1.5
1.4643E+15,442,1.5
1.4643E+15,443,1.5
1.4643E+15,444,1
1.4643E+15,445,0.5
1.4643E+15,446,0.5
1.4643E+15,447,0.5
1.4643E+15,448,0.5
1.4643E+15,449,0.5
1.4643E+15,450,0.5
1.4643E+15,451,0.5
1.4643E+15,452,0.5
1.4643E+15,453,0
1.4643E+15,454,0
1.4643E+15,455,0
1.4643E+15,456,0
1.4643E+15,457,0
1.4643E+15,458,0
1.4643E+15,459,0
1.4643E+15,460,0
1.4643E+15,461,0
1.4643E+15,462,-0.5
1.4643E+15,463,-0.5
1.4643E+15,464,-0.5
1.4643E+15,465,-0.5
1.4643E+15,466,0
1.4643E+15,467,0
1.4643E+15,468,0
1.4643E+15,469,0
1.4643E+15,470,0
1.4643E+15,471,0
1.4643E+15,472,0
1.4643E+15,473,0
1.4643E+15,474,0
1.4643E+15,475,0
1.4643E+15,476,0
1.4643E+15,477,0
1.4643E+15,478,0
1.4643E+15,479,0
1.4643E+15,480,0
1.4643E+15,481,0
1.4643E+15,482,0
1.4643E+15,483,0
1.4643E+15,484,0
1.4643E+15,485,0
1.4643E+15,486,0
1.4643E+15,487,0
1.4643E+15,488,0
1.4643E+15,489,0
1.4643E+15,490,0
1.4643E+15,491,0
1.4643E+15,492,0
1.4643E+15,493,0
1.4643E+15,494,0
1.4643E+15,495,0
1.4643E+15,496,0
1.4643E+15,497,0
1.4643E+15,498,0
1.4643E+15,499,0
1.4643E+15,500,0
1.4643E+15,501,0
1.4643E+15,502,0
1.4643E+15,503,0
1.4643E+15,504,0
1.4643E+15,505,0
1.4643E+15,506,0
1.4643E+15,507,0
1.4643E+15,508,0
1.4643E+15,509,0
1.4643E+15,510,0
1.4643E+15,511,0
1.4643E+15,512,0
1.4643E+15,513,0
1.4643E+15,514,0
1.4643E+15,515,0
1.4643E+15,516,0
1.4643E+15,517,-0.5
1.4643E+15,518,-1.5
1.4643E+15,519,-2.5
1.4643E+15,520,-3
1.4643E+15,521,-3.5
1.4643E+15,522,-3.5
1.4643E+15,523,-3.5
1.4643E+15,524,-3.5
1.4643E+15,525,-3.5
1.4643E+15,526,-3.5
1.4643E+15,527,-3
1.4643E+15,528,-3
1.4643E+15,529,-3
1.4643E+15,530,-3
1.4643E+15,531,-2.5
1.4643E+15,532,-2.5
1.4643E+15,533,-2.5
1.4643E+15,534,-2.5
1.4643E+15,535,-2.5
1.4643E+15,536,-2.5
1.4643E+15,537,-2.5
1.4643E+15,538,-2.5
1.4643E+15,539,-2
1.4643E+15,540,-2
1.4643E+15,541,-2
1.4643E+15,542,-2
1.4643E+15,543,-2
1.4643E+15,544,-2
1.4643E+15,545,-2
1.4643E+15,546,-2
1.4643E+15,547,-2
1.4643E+15,548,-1.5
1.4643E+15,549,-1.5
1.4643E+15,550,-1.5
1.4643E+15,551,-1.5
1.4643E+15,552,-1.5
1.4643E+15,553,-1.5
1.4643E+15,554,-1.5
1.4643E+15,555,-1.5
1.4643E+15,556,-1
1.4643E+15,557,-1
1.4643E+15,558,-1
1.4643E+15,559,-1
1.4643E+15,560,-1
1.4643E+15,561,-0.5
1.4643E+15,562,-0.5
1.4643E+15,563,-0.5
1.4643E+15,564,-0.5
1.4643E+15,565,-0.5
1.4643E+15,566,-0.5
1.4643E+15,567,-0.5
1.4643E+15,568,-0.5
1.4643E+15,569,-0.5
1.4643E+15,570,-0.5
1.4643E+15,571,-0.5
1.4643E+15,572,-0.5
1.4643E+15,573,-1
1.4643E+15,574,-1
1.4643E+15,575,-1
1.4643E+15,576,-1
1.4643E+15,577,-1
1.4643E+15,578,-1
1.4643E+15,579,-1
1.4643E+15,580,-1
1.4643E+15,581,-1
1.4643E+15,582,-1
1.4643E+15,583,-1
1.4643E+15,584,-1
1.4643E+15,585,-1
1.4643E+15,586,-1
1.4643E+15,587,-1
1.4643E+15,588,-1
1.4643E+15,589,-1
1.4643E+15,590,-1
1.4643E+15,591,-1
1.4643E+15,592,-1
1.4643E+15,593,-0.5
1.4643E+15,594,-0.5
1.4643E+15,595,-0.5
1.4643E+15,596,-0.5
1.4643E+15,597,-0.5
1.4643E+15,598,-0.5
1.4643E+15,599,-0.5
1.4643E+15,600,-0.5
1.4643E+15,601,-0.5
1.4643E+15,602,-0.5
1.4643E+15,603,-0.5
1.4643E+15,604,-0.5
1.4643E+15,605,-0.5
1.4643E+15,606,-0.5
1.4643E+15,607,-0.5
1.4643E+15,608,-0.5
1.4643E+15,609,-0.5
1.4643E+15,610,-0.5
1.4643E+15,611,0
1.4643E+15,612,0
1.4643E+15,613,0.5
1.4643E+15,614,0.5
1.4643E+15,615,0.5
1.4643E+15,616,1
1.4643E+15,617,1
1.4643E+15,618,1
1.4643E+15,619,1
1.4643E+15,620,1
1.4643E+15,621,1
1.4643E+15,622,1
1.4643E+15,623,1
1.4643E+15,624,1
1.4643E+15,625,1
1.4643E+15,626,1
1.4643E+15,627,1.5
1.4643E+15,628,1.5
1.4643E+15,629,1.5
1.4643E+15,630,1.5
1.4643E+15,631,1.5
1.4643E+15,632,1.5
1.4643E+15,633,1.5
1.4643E+15,634,1.5
1.4643E+15,635,1.5
1.4643E+15,636,1.5
1.4643E+15,637,1.5
1.4643E+15,638,1.5
1.4643E+15,639,1
1.4643E+15,640,1
1.4643E+15,641,1
1.4643E+15,642,1
1.4643E+15,643,1
1.4643E+15,644,1
1.4643E+15,645,1
1.4643E+15,646,1
1.4643E+15,647,1
1.4643E+15,648,1
1.4643E+15,649,1
1.4643E+15,650,1
1.4643E+15,651,1
1.4643E+15,652,1
1.4643E+15,653,1
1.4643E+15,654,1
1.4643E+15,655,1
1.4643E+15,656,1
1.4643E+15,657,1
1.4643E+15,658,1
1.4643E+15,659,1
1.4643E+15,660,1
1.4643E+15,661,1
1.4643E+15,662,1
1.4643E+15,663,1
1.4643E+15,664,1
1.4643E+15,665,1
1.4643E+15,666,1
1.4643E+15,667,1
1.4643E+15,668,1
1.4643E+15,669,0.5
1.4643E+15,670,0.5
1.4643E+15,671,0.5
1.4643E+15,672,0.5
1.4643E+15,673,0.5
1.4643E+15,674,0.5
1.4643E+15,675,0.5
1.4643E+15,676,0.5
1.4643E+15,677,0.5
1.4643E+15,678,0.5
1.4643E+15,679,0.5
1.4643E+15,680,0.5
1.4643E+15,681,0.5
1.4643E+15,682,0.5
1.4643E+15,683,0.5
1.4643E+15,684,0.5
1.4643E+15,685,0.5
1.4643E+15,686,0.5
1.4643E+15,687,0.5
1.4643E+15,688,0.5
1.4643E+15,689,0.5
1.4643E+15,690,0.5
1.4643E+15,691,0.5
1.4643E+15,692,0.5
1.4643E+15,693,0
1.4643E+15,694,0
1.4643E+15,695,0
1.4643E+15,696,-0.5
1.4643E+15,697,-0.5
1.4643E+15,698,-0.5
1.4643E+15,699,-1
1.4643E+15,700,-1.5
1.4643E+15,701,-1.5
1.4643E+15,702,-1.5
1.4643E+15,703,-2
1.4643E+15,704,-2
1.4643E+15,705,-2
1.4643E+15,706,-2
1.4643E+15,707,-2
1.4643E+15,708,-2.5
1.4643E+15,709,-2.5
1.4643E+15,710,-2.5
1.4643E+15,711,-2
1.4643E+15,712,-2
1.4643E+15,713,-2
1.4643E+15,714,-2
1.4643E+15,715,-1.5
1.4643E+15,716,-1.5
1.4643E+15,717,-1.5
1.4643E+15,718,-1.5
1.4643E+15,719,-1.5
1.4643E+15,720,-1.5
1.4643E+15,721,-1.5
1.4643E+15,722,-1.5
1.4643E+15,723,-1
1.4643E+15,724,-1
1.4643E+15,725,-1
1.4643E+15,726,-1
1.4643E+15,727,-1
1.4643E+15,728,-1
1.4643E+15,729,-1
1.4643E+15,730,-1
1.4643E+15,731,-0.5
1.4643E+15,732,-0.5
1.4643E+15,733,-0.5
1.4643E+15,734,-0.5
1.4643E+15,735,-0.5
1.4643E+15,736,-0.5
1.4643E+15,737,-0.5
1.4643E+15,738,-0.5
1.4643E+15,739,-0.5
1.4643E+15,740,-0.5
1.4643E+15,741,-0.5
1.4643E+15,742,-0.5
1.4643E+15,743,-0.5
1.4643E+15,744,-0.5
1.4643E+15,745,-0.5
1.4643E+15,746,-0.5
1.4643E+15,747,-0.5
1.4643E+15,748,-0.5
1.4643E+15,749,-0.5
1.4643E+15,750,-0.5
1.4643E+15,751,-0.5
1.4643E+15,752,-0.5
1.4643E+15,753,-0.5
1.4643E+15,754,-0.5
1.4643E+15,755,-0.5
1.4643E+15,756,0
1.4643E+15,757,0
1.4643E+15,758,0
1.4643E+15,759,0
1.4643E+15,760,0
1.4643E+15,761,0
1.4643E+15,762,0
1.4643E+15,763,0
1.4643E+15,764,0
1.4643E+15,765,0
1.4643E+15,766,0
1.4643E+15,767,0
1.4643E+15,768,0
1.4643E+15,769,0
1.4643E+15,770,0
1.4643E+15,771,0
1.4643E+15,772,0
1.4643E+15,773,0
1.4643E+15,774,0
1.4643E+15,775,0
1.4643E+15,776,0
1.4643E+15,777,0
1.4643E+15,778,0
1.4643E+15,779,0
1.4643E+15,780,0
1.4643E+15,781,0
1.4643E+15,782,0
1.4643E+15,783,0
1.4643E+15,784,0
1.4643E+15,785,0
1.4643E+15,786,0
1.4643E+15,787,0
1.4643E+15,788,0
1.4643E+15,789,0
1.4643E+15,790,0
1.4643E+15,791,0
1.4643E+15,792,0
1.4643E+15,793,0
1.4643E+15,794,0
1.4643E+15,795,0
1.4643E+15,796,0
1.4643E+15,797,0
1.4643E+15,798,0
1.4643E+15,799,0
1.4643E+15,800,0
1.4643E+15,801,0
1.4643E+15,802,0
1.4643E+15,803,0
1.4643E+15,804,0
1.4643E+15,805,0
1.4643E+15,806,0
1.4643E+15,807,0
1.4643E+15,808,0
1.4643E+15,809,0
1.4643E+15,810,0
1.4643E+15,811,0
1.4643E+15,812,0
1.4643E+15,813,0
1.4643E+15,814,0
1.4643E+15,815,0
1.4643E+15,816,0
1.4643E+15,817,0
1.4643E+15,818,0
1.4643E+15,819,0
1.4643E+15,820,0
1.4643E+15,821,0
1.4643E+15,822,0
1.4643E+15,823,0
1.4643E+15,824,0
1.4643E+15,825,0
1.4643E+15,826,0
1.4643E+15,827,0
1.4643E+15,828,0
1.4643E+15,829,0
1.4643E+15,830,0
1.4643E+15,831,0
1.4643E+15,832,0.5
1.4643E+15,833,0.5
1.4643E+15,834,0.5
1.4643E+15,835,0.5
1.4643E+15,836,0.5
1.4643E+15,837,0.5
1.4643E+15,838,0.5
1.4643E+15,839,0.5
1.4643E+15,840,0.5
1.4643E+15,841,0.5
1.4643E+15,842,0.5
1.4643E+15,843,0.5
1.4643E+15,844,0.5
1.4643E+15,845,0.5
1.4643E+15,846,0.5
1.4643E+15,847,0.5
1.4643E+15,848,0.5
1.4643E+15,849,0.5
1.4643E+15,850,0.5
1.4643E+15,851,0.5
1.4643E+15,852,0.5
1.4643E+15,853,0.5
1.4643E+15,854,0.5
1.4643E+15,855,0.5
1.4643E+15,856,0.5
1.4643E+15,857,0.5
1.4643E+15,858,0.5
1.4643E+15,859,0.5
1.4643E+15,860,0
1.4643E+15,861,0
1.4643E+15,862,0
1.4643E+15,863,0
1.4643E+15,864,0
1.4643E+15,865,-0.5
1.4643E+15,866,-0.5
1.4643E+15,867,-0.5
1.4643E+15,868,-0.5
1.4643E+15,869,-0.5
1.4643E+15,870,-0.5
1.4643E+15,871,-1
1.4643E+15,872,-1
1.4643E+15,873,-1
1.4643E+15,874,-1
1.4643E+15,875,-1
1.4643E+15,876,-1
1.4643E+15,877,-1
1.4643E+15,878,-1
1.4643E+15,879,-1
1.4643E+15,880,-1.5
1.4643E+15,881,-1.5
1.4643E+15,882,-1.5
1.4643E+15,883,-1.5
1.4643E+15,884,-1.5
1.4643E+15,885,-1.5
1.4643E+15,886,-1.5
1.4643E+15,887,-1.5
1.4643E+15,888,-1.5
1.4643E+15,889,-1.5
1.4643E+15,890,-1.5
1.4643E+15,891,-1.5
1.4643E+15,892,-1.5
1.4643E+15,893,-1.5
1.4643E+15,894,-1.5
1.4643E+15,895,-1.5
1.4643E+15,896,-1.5
1.4643E+15,897,-1.5
1.4643E+15,898,-1.5
1.4643E+15,899,-1.5
1.4643E+15,900,-1.5
1.4643E+15,901,-1.5
1.4643E+15,902,-1.5
1.4643E+15,903,-1.5
1.4643E+15,904,-2
1.4643E+15,905,-2
1.4643E+15,906,-2
1.4643E+15,907,-2
1.4643E+15,908,-2
1.4643E+15,909,-2
1.4643E+15,910,-2
1.4643E+15,911,-2
1.4643E+15,912,-1.5
1.4643E+15,913,-1.5
1.4643E+15,914,-1.5
1.4643E+15,915,-1.5
1.4643E+15,916,-1.5
1.4643E+15,917,-1.5
1.4643E+15,918,-1.5
1.4643E+15,919,-1.5
1.4643E+15,920,-1.5
1.4643E+15,921,-1.5
1.4643E+15,922,-1.5
1.4643E+15,923,-1.5
1.4643E+15,924,-1.5
1.4643E+15,925,-1.5
1.4643E+15,926,-1.5
1.4643E+15,927,-1.5
1.4643E+15,928,-1
1.4643E+15,929,-1
1.4643E+15,930,-1
1.4643E+15,931,-1
1.4643E+15,932,-1
1.4643E+15,933,-1
1.4643E+15,934,-1
1.4643E+15,935,-0.5
1.4643E+15,936,-0.5
1.4643E+15,937,-0.5
1.4643E+15,938,-0.5
1.4643E+15,939,-0.5
1.4643E+15,940,-0.5
1.4643E+15,941,-0.5
1.4643E+15,942,-0.5
1.4643E+15,943,-0.5
1.4643E+15,944,-0.5
1.4643E+15,945,0
1.4643E+15,946,0
1.4643E+15,947,0
1.4643E+15,948,0
1.4643E+15,949,0
1.4643E+15,950,0
1.4643E+15,951,0
1.4643E+15,952,0
1.4643E+15,953,0
1.4643E+15,954,0
1.4643E+15,955,0
1.4643E+15,956,0
1.4643E+15,957,0
1.4643E+15,958,0
1.4643E+15,959,0
1.4643E+15,960,0
1.4643E+15,961,0
1.4643E+15,962,0
1.4643E+15,963,0
1.4643E+15,964,0
1.4643E+15,965,0
1.4643E+15,966,0.5
1.4643E+15,967,0.5
1.4643E+15,968,0.5
1.4643E+15,969,0.5
1.4643E+15,970,0.5
1.4643E+15,971,0.5
1.4643E+15,972,0.5
1.4643E+15,973,0.5
1.4643E+15,974,0.5
1.4643E+15,975,0.5
1.4643E+15,976,0.5
1.4643E+15,977,0.5
1.4643E+15,978,0.5
1.4643E+15,979,0.5
1.4643E+15,980,0.5
1.4643E+15,981,0.5
1.4643E+15,982,1
1.4643E+15,983,1
1.4643E+15,984,1
1.4643E+15,985,1
1.4643E+15,986,1.5
1.4643E+15,987,1.5
1.4643E+15,988,1.5
1.4643E+15,989,1.5
1.4643E+15,990,1.5
1.4643E+15,991,1.5
1.4643E+15,992,1.5
1.4643E+15,993,1.5
1.4643E+15,994,1.5
1.4643E+15,995,1.5
1.4643E+15,996,1.5
1.4643E+15,997,1.5
1.4643E+15,998,1.5
1.4643E+15,999,1.5
1.4643E+15,1000,1.5
1.4643E+15,1001,1.5
1.4643E+15,1002,1.5
1.4643E+15,1003,1.5
1.4643E+15,1004,1
1.4643E+15,1005,1
1.4643E+15,1006,1
1.4643E+15,1007,1
1.4643E+15,1008,0.5
1.4643E+15,1009,0.5
1.4643E+15,1010,0
1.4643E+15,1011,0
1.4643E+15,1012,-0.5
1.4643E+15,1013,-0.5
1.4643E+15,1014,-0.5
1.4643E+15,1015,-0.5
1.4643E+15,1016,-0.5
1.4643E+15,1017,-0.5
1.4643E+15,1018,-0.5
1.4643E+15,1019,-0.5
1.4643E+15,1020,-0.5
1.4643E+15,1021,-0.5
1.4643E+15,1022,-0.5
1.4643E+15,1023,-0.5
1.4643E+15,1024,-0.5
1.4643E+15,1025,-0.5
1.4643E+15,1026,0
1.4643E+15,1027,0
1.4643E+15,1028,0
1.4643E+15,1029,0
1.4643E+15,1030,0
1.4643E+15,1031,0
1.4643E+15,1032,0
1.4643E+15,1033,0
1.4643E+15,1034,0
1.4643E+15,1035,0
1.4643E+15,1036,0
1.4643E+15,1037,0
1.4643E+15,1038,0.5
1.4643E+15,1039,0.5
